,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,cord_value,cord_color,num_summands,sum_string,handedness
164,1000096,AS069,3011800,p1332,"[162, 4]",4,17,W,4,"[10, 1]:2 +[10, 4]:4 +[14, 4]:10 +[16, 1]:1 ",-247
165,1000096,AS069,3011785,p1317,"[166, 4]",4,65,W,3,"[45, 5]:1 +[47, 1]:40 +[47, 3]:24 ",-160
166,1000096,AS069,3011770,p1302,"[170, 4]",4,60,W,3,"[27, 4]:10 +[27, 5]:10 +[35, 1]:40 ",-81
167,1000096,AS069,3011753,p1285,"[174, 2]",2,70,W,3,"[66, 3]:20 +[68, 1]:30 +[68, 2]:20 ",-414
168,1000096,AS069,3011754,p1286,"[174, 3]",3,51,W,10,"[14, 4]:10 +[16, 1]:1 +[16, 4]:20 +[18, 4]:2 +[20, 1]:1 +[20, 4]:4 +[22, 1]:5 +[22, 4]:3 +[23, 1]:2 +[23, 4]:3 ",-217
169,1000096,AS069,3011755,p1287,"[174, 4]",4,51,W,10,"[14, 4]:10 +[16, 1]:1 +[16, 4]:20 +[18, 4]:2 +[20, 1]:1 +[20, 4]:4 +[22, 1]:5 +[22, 4]:3 +[23, 1]:2 +[23, 4]:3 ",-218
170,1000096,AS069,3011756,p1288,"[174, 5]",5,32,W,3,"[27, 1]:20 +[27, 3]:2 +[27, 4]:10 ",-57
171,1000096,AS069,3011893,p1425,"[190, 1]",1,20,W,3,"[37, 5]:5 +[45, 1]:3 +[45, 4]:12 ",-253
172,1000096,AS069,3011877,p1409,"[194, 1]",1,20,W,3,"[37, 5]:5 +[45, 1]:3 +[45, 4]:12 ",-237
173,1000096,AS069,3011837,p1369,"[206, 4]",4,20,W,3,"[37, 5]:5 +[45, 1]:3 +[45, 4]:12 ",-197
174,1000096,AS069,3011830,p1362,"[208, 4]",4,13,W,3,"[88, 4]:5 +[92, 4]:3 +[94, 1]:5 ",-369
175,1000096,AS069,3010785,p317,"[261, 1]",1,50,W,4,"[216, 1]:10 +[216, 4]:8 +[217, 0]:18 +[218, 1]:14 ",-31
176,1000096,AS069,3010608,p140,"[308, 0]",0,62,W,3,"[277, 1]:1 +[279, 1]:16 +[279, 4]:45 ",-92
177,1000096,AS069,3010612,p144,"[308, 4]",4,585,W,21,"[283, 4]:22 +[285, 1]:10 +[287, 1]:1 +[291, 1]:10 +[291, 4]:24 +[294, 1]:25 +[295, 0]:1 +[295, 1]:2 +[295, 2]:2 +[297, 3]:4 +[297, 4]:4 +[299, 0]:1 +[299, 1]:40 +[299, 2]:30 +[299, 3]:34 +[299, 4]:45 +[299, 5]:27 +[301, 0]:10 +[301, 4]:101 +[304, 4]:130 +[308, 0]:62 ",-2
178,1000096,AS069,3011151,p683,"[328, 4]",4,47,W,3,"[316, 4]:2 +[324, 1]:35 +[324, 2]:10 ",-181
179,1000096,AS069,3011152,p684,"[328, 5]",5,34,W,3,"[245, 0]:2 +[245, 1]:27 +[245, 4]:5 ",-305
180,1000096,AS069,3011127,p659,"[334, 4]",4,50,W,3,"[291, 4]:24 +[294, 1]:25 +[295, 0]:1 ",-531
181,1000096,AS069,3011253,p785,"[355, 1]",1,40,W,3,"[216, 4]:8 +[217, 0]:18 +[218, 1]:14 ",-499
182,1000096,AS069,3011232,p764,"[361, 4]",4,30,W,3,"[213, 4]:12 +[216, 1]:10 +[216, 4]:8 ",-295
183,1000096,AS069,3011217,p749,"[365, 4]",4,109,W,3,"[299, 2]:30 +[299, 3]:34 +[299, 4]:45 ",-573
184,1000096,AS069,3011197,p729,"[369, 0]",0,44,W,3,"[245, 1]:27 +[245, 4]:5 +[245, 5]:12 ",-349
185,1000096,AS069,3011199,p731,"[369, 2]",2,230,W,8,"[330, 4]:13 +[333, 2]:5 +[333, 3]:10 +[333, 4]:33 +[334, 1]:55 +[334, 4]:50 +[340, 1]:43 +[340, 4]:21 ",-74
186,1000096,AS069,3010887,p419,"[396, 4]",4,50,W,3,"[291, 4]:24 +[294, 1]:25 +[295, 0]:1 ",-291
187,1000096,AS069,3011050,p582,"[408, 4]",4,40,W,3,"[216, 4]:8 +[217, 0]:18 +[218, 1]:14 ",-296
188,1000096,AS069,3011575,p1107,"[6, 0]",0,24,W,3,"[213, 3]:2 +[213, 4]:12 +[216, 1]:10 ",-460
189,1000096,AS069,3011576,p1108,"[6, 1]",1,112,W,4,"[328, 4]:47 +[328, 5]:34 +[330, 1]:11 +[330, 2]:20 ",-430
190,1000096,AS069,3011577,p1109,"[6, 2]",2,80,W,3,"[224, 1]:26 +[224, 4]:24 +[228, 4]:30 ",-855
191,1000096,AS069,3011579,p1111,"[6, 4]",4,168,W,3,"[365, 1]:15 +[365, 4]:109 +[369, 0]:44 ",-370
192,1000096,AS069,3011580,p1112,"[6, 5]",5,30,W,3,"[213, 4]:12 +[216, 1]:10 +[216, 4]:8 ",-643
193,1000096,AS069,3011606,p1138,"[25, 1]",1,120,W,8,"[340, 1]:43 +[340, 4]:21 +[342, 4]:21 +[345, 1]:11 +[345, 4]:11 +[351, 1]:10 +[351, 2]:1 +[351, 3]:2 ",-421
194,1000096,AS069,3011697,p1229,"[27, 1]",1,20,W,3,"[37, 5]:5 +[45, 1]:3 +[45, 4]:12 ",-57
195,1000096,AS069,3011666,p1198,"[35, 1]",1,40,W,3,"[216, 4]:8 +[217, 0]:18 +[218, 1]:14 ",-912
196,1000096,AS069,3011631,p1163,"[45, 4]",4,12,W,3,"[92, 4]:3 +[94, 1]:5 +[94, 2]:4 ",-181
197,1000096,AS069,3011620,p1152,"[47, 1]",1,40,W,3,"[216, 4]:8 +[217, 0]:18 +[218, 1]:14 ",-866
198,1000096,AS069,3011622,p1154,"[47, 3]",3,24,W,3,"[213, 3]:2 +[213, 4]:12 +[216, 1]:10 ",-507
199,1000096,AS069,3011392,p924,"[54, 1]",1,356,W,3,"[369, 3]:23 +[369, 4]:263 +[369, 5]:70 ",-191
200,1000096,AS069,3011394,p926,"[54, 3]",3,63,W,3,"[310, 4]:55 +[312, 1]:5 +[312, 4]:3 ",-796
201,1000096,AS069,3011395,p927,"[54, 4]",4,364,W,7,"[224, 4]:24 +[228, 4]:30 +[231, 1]:33 +[231, 2]:24 +[231, 4]:148 +[240, 0]:51 +[243, 0]:54 ",-655
202,1000096,AS069,3011396,p928,"[54, 5]",5,15,W,3,"[60, 4]:5 +[62, 1]:7 +[62, 4]:3 ",-31
203,1000096,AS069,3011335,p867,"[68, 1]",1,30,W,3,"[213, 4]:12 +[216, 1]:10 +[216, 4]:8 ",-398
204,1000096,AS069,3011411,p943,"[80, 4]",4,164,W,4,"[359, 4]:10 +[361, 4]:30 +[365, 1]:15 +[365, 4]:109 ",-185
205,1000096,AS069,3011709,p1241,"[106, 5]",5,13,W,3,"[351, 1]:10 +[351, 2]:1 +[351, 3]:2 ",-439
206,1000096,AS069,3011929,p1461,"[126, 1]",1,58,W,4,"[394, 3]:1 +[394, 5]:1 +[396, 2]:6 +[396, 4]:50 ",-1038
207,1000096,AS069,3011931,p1463,"[126, 3]",3,23,W,3,"[422, 1]:15 +[422, 4]:4 +[425, 4]:4 ",-941
208,1000096,AS069,3011797,p1329,"[162, 1]",1,37,W,3,"[217, 0]:18 +[218, 1]:14 +[218, 4]:5 ",-1046
209,1000096,AS069,3011800,p1332,"[162, 4]",4,17,W,4,"[269, 2]:5 +[269, 4]:2 +[271, 1]:7 +[271, 4]:3 ",-1250
210,1000096,AS069,3011785,p1317,"[166, 4]",4,65,W,3,"[251, 1]:23 +[253, 1]:11 +[253, 2]:31 ",-968
211,1000096,AS069,3011770,p1302,"[170, 4]",4,60,W,3,"[279, 4]:45 +[281, 1]:11 +[281, 2]:4 ",-1262
212,1000096,AS069,3011753,p1285,"[174, 2]",2,70,W,3,"[396, 4]:50 +[398, 4]:10 +[398, 5]:10 ",-810
213,1000096,AS069,3011754,p1286,"[174, 3]",3,51,W,3,"[245, 5]:12 +[247, 1]:24 +[247, 5]:15 ",-911
214,1000096,AS069,3011755,p1287,"[174, 4]",4,51,W,3,"[245, 5]:12 +[247, 1]:24 +[247, 5]:15 ",-912
215,1000096,AS069,3011756,p1288,"[174, 5]",5,32,W,3,"[218, 1]:14 +[218, 4]:5 +[219, 0]:13 ",-1008
216,1000096,AS069,3011893,p1425,"[190, 1]",1,20,W,3,"[210, 4]:8 +[213, 1]:10 +[213, 2]:2 ",-424
217,1000096,AS069,3011877,p1409,"[194, 1]",1,20,W,3,"[210, 4]:8 +[213, 1]:10 +[213, 2]:2 ",-408
218,1000096,AS069,3011837,p1369,"[206, 4]",4,20,W,3,"[210, 4]:8 +[213, 1]:10 +[213, 2]:2 ",-368
219,1000096,AS069,3011830,p1362,"[208, 4]",4,13,W,3,"[351, 1]:10 +[351, 2]:1 +[351, 3]:2 ",-560
220,1000096,AS069,3011295,p827,"[213, 4]",4,12,W,3,"[269, 4]:2 +[271, 1]:7 +[271, 4]:3 ",-746
221,1000096,AS069,3010754,p286,"[217, 0]",0,18,W,3,"[275, 4]:1 +[277, 1]:1 +[279, 1]:16 ",-233
222,1000096,AS069,3010748,p280,"[218, 1]",1,14,W,3,"[269, 2]:5 +[269, 4]:2 +[271, 1]:7 ",-197
223,1000096,AS069,3010702,p234,"[231, 1]",1,33,W,3,"[283, 4]:22 +[285, 1]:10 +[287, 1]:1 ",-213
224,1000096,AS069,3010854,p386,"[243, 0]",0,54,W,5,"[281, 1]:11 +[281, 2]:4 +[281, 3]:10 +[281, 4]:8 +[281, 6]:21 ",-348
225,1000096,AS069,3010856,p388,"[243, 2]",2,74,W,5,"[275, 4]:1 +[277, 1]:1 +[279, 1]:16 +[279, 4]:45 +[281, 1]:11 ",-340
226,1000096,AS069,3010846,p378,"[245, 1]",1,27,W,3,"[314, 1]:2 +[316, 1]:20 +[316, 2]:5 ",-266
227,1000096,AS069,3010850,p382,"[245, 5]",5,12,W,3,"[269, 4]:2 +[271, 1]:7 +[271, 4]:3 ",-301
228,1000096,AS069,3010814,p346,"[253, 1]",1,11,W,4,"[295, 2]:2 +[297, 3]:4 +[297, 4]:4 +[299, 0]:1 ",-163
229,1000096,AS069,3010785,p317,"[261, 1]",1,50,W,3,"[291, 4]:24 +[294, 1]:25 +[295, 0]:1 ",-189
230,1000096,AS069,3010552,p84,"[269, 1]",1,22,W,3,"[271, 4]:3 +[273, 1]:11 +[273, 4]:8 ",-11
231,1000096,AS069,3010646,p178,"[299, 5]",5,27,W,3,"[314, 1]:2 +[316, 1]:20 +[316, 2]:5 ",-66
232,1000096,AS069,3011167,p699,"[324, 4]",4,31,W,3,"[404, 1]:14 +[404, 2]:3 +[404, 3]:14 ",-103
233,1000096,AS069,3011158,p690,"[326, 3]",3,42,W,5,"[420, 3]:5 +[420, 4]:14 +[422, 1]:15 +[422, 4]:4 +[425, 4]:4 ",-162
234,1000096,AS069,3011148,p680,"[328, 1]",1,56,W,5,"[404, 0]:10 +[404, 1]:14 +[404, 2]:3 +[404, 3]:14 +[404, 4]:15 ",-84
235,1000096,AS069,3011151,p683,"[328, 4]",4,47,W,5,"[398, 4]:10 +[398, 5]:10 +[404, 0]:10 +[404, 1]:14 +[404, 2]:3 ",-125
236,1000096,AS069,3011152,p684,"[328, 5]",5,34,W,3,"[398, 5]:10 +[404, 0]:10 +[404, 1]:14 ",-120
237,1000096,AS069,3011135,p667,"[333, 4]",4,33,W,3,"[420, 4]:14 +[422, 1]:15 +[422, 4]:4 ",-136
238,1000096,AS069,3011253,p785,"[355, 1]",1,40,W,5,"[380, 4]:13 +[384, 3]:3 +[384, 4]:12 +[386, 1]:10 +[388, 4]:2 ",-323
239,1000096,AS069,3011245,p777,"[357, 1]",1,33,W,3,"[420, 4]:14 +[422, 1]:15 +[422, 4]:4 ",-246
240,1000096,AS069,3011232,p764,"[361, 4]",4,30,W,3,"[398, 4]:10 +[398, 5]:10 +[404, 0]:10 ",-230
241,1000096,AS069,3011217,p749,"[365, 4]",4,109,W,5,"[369, 5]:70 +[373, 4]:10 +[380, 1]:13 +[380, 4]:13 +[384, 3]:3 ",-196
242,1000096,AS069,3011197,p729,"[369, 0]",0,44,W,3,"[406, 1]:33 +[406, 3]:1 +[406, 4]:10 ",-140
243,1000096,AS069,3011198,p730,"[369, 1]",1,576,W,24,"[388, 4]:2 +[392, 1]:24 +[394, 1]:1 +[394, 2]:1 +[394, 3]:1 +[394, 5]:1 +[396, 2]:6 +[396, 4]:50 +[398, 4]:10 +[398, 5]:10 +[404, 0]:10 +[404, 1]:14 +[404, 2]:3 +[404, 3]:14 +[404, 4]:15 +[406, 1]:33 +[406, 3]:1 +[406, 4]:10 +[408, 4]:40 +[412, 4]:238 +[416, 0]:24 +[416, 1]:39 +[416, 3]:18 +[416, 5]:11 ",-208
244,1000096,AS069,3011200,p732,"[369, 3]",3,23,W,3,"[422, 1]:15 +[422, 4]:4 +[425, 4]:4 ",-210
245,1000096,AS069,3011202,p734,"[369, 5]",5,70,W,3,"[396, 4]:50 +[398, 4]:10 +[398, 5]:10 ",-259
246,1000096,AS069,3011055,p587,"[406, 1]",1,33,W,3,"[420, 4]:14 +[422, 1]:15 +[422, 4]:4 ",-56
247,1000096,AS069,3011391,p923,"[54, 0]",0,27,W,4,"[16, 4]:20 +[18, 4]:2 +[20, 1]:1 +[20, 4]:4 ",142
248,1000096,AS069,3011393,p925,"[54, 2]",2,111,W,7,"[27, 5]:10 +[35, 1]:40 +[37, 5]:5 +[45, 1]:3 +[45, 4]:12 +[45, 5]:1 +[47, 1]:40 ",256
249,1000096,AS069,3011396,p928,"[54, 5]",5,15,W,3,"[10, 4]:4 +[14, 4]:10 +[16, 1]:1 ",155
250,1000096,AS069,3011352,p884,"[64, 1]",1,13,W,4,"[20, 1]:1 +[20, 4]:4 +[22, 1]:5 +[22, 4]:3 ",171
251,1000096,AS069,3011345,p877,"[66, 3]",3,20,W,3,"[37, 5]:5 +[45, 1]:3 +[45, 4]:12 ",295
252,1000096,AS069,3011335,p867,"[68, 1]",1,30,W,5,"[54, 5]:15 +[58, 1]:4 +[58, 4]:4 +[60, 3]:2 +[60, 4]:5 ",44
253,1000096,AS069,3011336,p868,"[68, 2]",2,20,W,3,"[37, 5]:5 +[45, 1]:3 +[45, 4]:12 ",304
254,1000096,AS069,3011338,p870,"[68, 4]",4,35,W,3,"[64, 1]:13 +[64, 4]:2 +[66, 3]:20 ",13
255,1000096,AS069,3011328,p860,"[70, 2]",2,20,W,3,"[37, 5]:5 +[45, 1]:3 +[45, 4]:12 ",312
256,1000096,AS069,3011331,p863,"[70, 5]",5,20,W,3,"[37, 5]:5 +[45, 1]:3 +[45, 4]:12 ",309
257,1000096,AS069,3011408,p940,"[80, 1]",1,17,W,4,"[10, 1]:2 +[10, 4]:4 +[14, 4]:10 +[16, 1]:1 ",145
258,1000096,AS069,3011448,p980,"[94, 5]",5,15,W,3,"[10, 4]:4 +[14, 4]:10 +[16, 1]:1 ",103
259,1000096,AS069,3011295,p827,"[213, 4]",4,12,W,3,"[20, 4]:4 +[22, 1]:5 +[22, 4]:3 ",227
260,1000096,AS069,3010754,p286,"[217, 0]",0,18,W,3,"[62, 4]:3 +[64, 1]:13 +[64, 4]:2 ",603
261,1000096,AS069,3010748,p280,"[218, 1]",1,14,W,3,"[60, 3]:2 +[60, 4]:5 +[62, 1]:7 ",620
262,1000096,AS069,3010746,p278,"[219, 0]",0,13,W,3,"[88, 4]:5 +[92, 4]:3 +[94, 1]:5 ",715
263,1000096,AS069,3010733,p265,"[222, 1]",1,46,W,4,"[6, 5]:30 +[10, 1]:2 +[10, 4]:4 +[14, 4]:10 ",830
264,1000096,AS069,3010734,p266,"[222, 2]",2,32,W,3,"[27, 1]:20 +[27, 3]:2 +[27, 4]:10 ",965
265,1000096,AS069,3010736,p268,"[222, 4]",4,48,W,3,"[35, 1]:40 +[37, 5]:5 +[45, 1]:3 ",916
266,1000096,AS069,3010725,p257,"[224, 1]",1,26,W,4,"[94, 1]:5 +[94, 2]:4 +[94, 3]:10 +[94, 4]:7 ",720
267,1000096,AS069,3010728,p260,"[224, 4]",4,24,W,3,"[213, 3]:2 +[213, 4]:12 +[216, 1]:10 ",387
268,1000096,AS069,3010714,p246,"[228, 4]",4,30,W,3,"[213, 4]:12 +[216, 1]:10 +[216, 4]:8 ",223
269,1000096,AS069,3010702,p234,"[231, 1]",1,33,W,3,"[94, 5]:15 +[96, 1]:5 +[106, 5]:13 ",829
270,1000096,AS069,3010703,p235,"[231, 2]",2,24,W,3,"[213, 3]:2 +[213, 4]:12 +[216, 1]:10 ",412
271,1000096,AS069,3010705,p237,"[231, 4]",4,148,W,5,"[22, 4]:3 +[23, 1]:2 +[23, 4]:3 +[25, 1]:120 +[27, 1]:20 ",882
272,1000096,AS069,3010776,p308,"[240, 0]",0,51,W,4,"[206, 4]:20 +[208, 4]:13 +[210, 4]:8 +[213, 1]:10 ",919
273,1000096,AS069,3010854,p386,"[243, 0]",0,54,W,6,"[94, 2]:4 +[94, 3]:10 +[94, 4]:7 +[94, 5]:15 +[96, 1]:5 +[106, 5]:13 ",635
274,1000096,AS069,3010855,p387,"[243, 1]",1,324,W,12,"[68, 1]:30 +[68, 2]:20 +[68, 3]:2 +[68, 4]:35 +[70, 2]:20 +[70, 5]:20 +[72, 4]:5 +[80, 1]:17 +[80, 4]:164 +[86, 4]:3 +[88, 4]:5 +[92, 4]:3 ",526
275,1000096,AS069,3010856,p388,"[243, 2]",2,74,W,5,"[64, 4]:2 +[66, 3]:20 +[68, 1]:30 +[68, 2]:20 +[68, 3]:2 ",486
276,1000096,AS069,3010857,p389,"[243, 3]",3,70,W,3,"[66, 3]:20 +[68, 1]:30 +[68, 2]:20 ",482
277,1000096,AS069,3010858,p390,"[243, 4]",4,311,W,15,"[172, 1]:2 +[174, 2]:70 +[174, 3]:51 +[174, 4]:51 +[174, 5]:32 +[178, 5]:4 +[180, 5]:3 +[190, 1]:20 +[194, 1]:20 +[194, 4]:5 +[196, 4]:2 +[206, 4]:20 +[208, 4]:13 +[210, 4]:8 +[213, 1]:10 ",912
278,1000096,AS069,3010859,p391,"[243, 5]",5,23,W,3,"[16, 1]:1 +[16, 4]:20 +[18, 4]:2 ",680
279,1000096,AS069,3010846,p378,"[245, 1]",1,27,W,3,"[94, 4]:7 +[94, 5]:15 +[96, 1]:5 ",598
280,1000096,AS069,3010850,p382,"[245, 5]",5,12,W,3,"[20, 4]:4 +[22, 1]:5 +[22, 4]:3 ",672
281,1000096,AS069,3010838,p370,"[247, 1]",1,24,W,3,"[213, 3]:2 +[213, 4]:12 +[216, 1]:10 ",277
282,1000096,AS069,3010842,p374,"[247, 5]",5,15,W,3,"[10, 4]:4 +[14, 4]:10 +[16, 1]:1 ",709
283,1000096,AS069,3010821,p353,"[251, 1]",1,23,W,3,"[16, 1]:1 +[16, 4]:20 +[18, 4]:2 ",718
284,1000096,AS069,3010814,p346,"[253, 1]",1,11,W,3,"[58, 4]:4 +[60, 3]:2 +[60, 4]:5 ",560
285,1000096,AS069,3010815,p347,"[253, 2]",2,31,W,3,"[14, 4]:10 +[16, 1]:1 +[16, 4]:20 ",728
286,1000096,AS069,3010778,p310,"[263, 1]",1,51,W,3,"[245, 5]:12 +[247, 1]:24 +[247, 5]:15 ",65
287,1000096,AS069,3010673,p205,"[264, 0]",0,16,W,3,"[10, 1]:2 +[10, 4]:4 +[14, 4]:10 ",885
288,1000096,AS069,3010674,p206,"[264, 1]",1,273,W,8,"[170, 4]:60 +[172, 1]:2 +[174, 2]:70 +[174, 3]:51 +[174, 4]:51 +[174, 5]:32 +[178, 5]:4 +[180, 5]:3 ",1079
289,1000096,AS069,3010676,p208,"[264, 3]",3,64,W,3,"[218, 4]:5 +[219, 0]:13 +[222, 1]:46 ",67
290,1000096,AS069,3010678,p210,"[264, 5]",5,23,W,3,"[16, 1]:1 +[16, 4]:20 +[18, 4]:2 ",861
291,1000096,AS069,3010552,p84,"[269, 1]",1,22,W,3,"[27, 3]:2 +[27, 4]:10 +[27, 5]:10 ",1148
292,1000096,AS069,3010536,p68,"[273, 1]",1,11,W,3,"[58, 4]:4 +[60, 3]:2 +[60, 4]:5 ",838
293,1000096,AS069,3010512,p44,"[279, 1]",1,16,W,3,"[10, 1]:2 +[10, 4]:4 +[14, 4]:10 ",1046
294,1000096,AS069,3010515,p47,"[279, 4]",4,45,W,3,"[70, 2]:20 +[70, 5]:20 +[72, 4]:5 ",812
295,1000096,AS069,3010504,p36,"[281, 1]",1,11,W,3,"[58, 4]:4 +[60, 3]:2 +[60, 4]:5 ",870
296,1000096,AS069,3010509,p41,"[281, 6]",6,21,W,3,"[94, 2]:4 +[94, 3]:10 +[94, 4]:7 ",937
297,1000096,AS069,3010496,p28,"[283, 1]",1,37,W,3,"[217, 0]:18 +[218, 1]:14 +[218, 4]:5 ",255
298,1000096,AS069,3010499,p31,"[283, 4]",4,22,W,3,"[27, 3]:2 +[27, 4]:10 +[27, 5]:10 ",1201
299,1000096,AS069,3010563,p95,"[291, 4]",4,24,W,3,"[213, 3]:2 +[213, 4]:12 +[216, 1]:10 ",552
300,1000096,AS069,3010569,p101,"[294, 1]",1,25,W,3,"[162, 4]:17 +[162, 5]:5 +[164, 4]:3 ",1229
301,1000096,AS069,3010642,p174,"[299, 1]",1,40,W,3,"[216, 4]:8 +[217, 0]:18 +[218, 1]:14 ",112
302,1000096,AS069,3010643,p175,"[299, 2]",2,30,W,3,"[213, 4]:12 +[216, 1]:10 +[216, 4]:8 ",294
303,1000096,AS069,3010644,p176,"[299, 3]",3,34,W,3,"[245, 0]:2 +[245, 1]:27 +[245, 4]:5 ",203
304,1000096,AS069,3010645,p177,"[299, 4]",4,45,W,3,"[70, 2]:20 +[70, 5]:20 +[72, 4]:5 ",682
305,1000096,AS069,3010646,p178,"[299, 5]",5,27,W,3,"[94, 4]:7 +[94, 5]:15 +[96, 1]:5 ",798
306,1000096,AS069,3010637,p169,"[301, 4]",4,101,W,3,"[107, 1]:20 +[126, 1]:58 +[126, 3]:23 ",1221
307,1000096,AS069,3010628,p160,"[304, 4]",4,130,W,6,"[106, 5]:13 +[107, 1]:20 +[126, 1]:58 +[126, 3]:23 +[126, 4]:10 +[133, 4]:6 ",1243
308,1000096,AS069,3010609,p141,"[308, 1]",1,535,W,27,"[64, 1]:13 +[64, 4]:2 +[66, 3]:20 +[68, 1]:30 +[68, 2]:20 +[68, 3]:2 +[68, 4]:35 +[70, 2]:20 +[70, 5]:20 +[72, 4]:5 +[80, 1]:17 +[80, 4]:164 +[86, 4]:3 +[88, 4]:5 +[92, 4]:3 +[94, 1]:5 +[94, 2]:4 +[94, 3]:10 +[94, 4]:7 +[94, 5]:15 +[96, 1]:5 +[106, 5]:13 +[107, 1]:20 +[126, 1]:58 +[126, 3]:23 +[126, 4]:10 +[133, 4]:6 ",892
309,1000096,AS069,3010610,p142,"[308, 2]",2,227,W,9,"[218, 4]:5 +[219, 0]:13 +[222, 1]:46 +[222, 2]:32 +[222, 4]:48 +[222, 5]:3 +[224, 1]:26 +[224, 4]:24 +[228, 4]:30 ",124
310,1000096,AS069,3010611,p143,"[308, 3]",3,137,W,4,"[166, 4]:65 +[170, 1]:10 +[170, 4]:60 +[172, 1]:2 ",1160
311,1000096,AS069,3010613,p145,"[308, 5]",5,132,W,3,"[170, 4]:60 +[172, 1]:2 +[174, 2]:70 ",1148
312,1000096,AS069,3010601,p133,"[310, 1]",1,17,W,4,"[10, 1]:2 +[10, 4]:4 +[14, 4]:10 +[16, 1]:1 ",952
313,1000096,AS069,3010604,p136,"[310, 4]",4,55,W,3,"[27, 5]:10 +[35, 1]:40 +[37, 5]:5 ",1072
314,1000096,AS069,3010577,p109,"[316, 1]",1,20,W,3,"[37, 5]:5 +[45, 1]:3 +[45, 4]:12 ",1063
315,1000096,AS069,3011164,p696,"[324, 1]",1,35,W,3,"[64, 1]:13 +[64, 4]:2 +[66, 3]:20 ",187
316,1000096,AS069,3011167,p699,"[324, 4]",4,31,W,3,"[14, 4]:10 +[16, 1]:1 +[16, 4]:20 ",376
317,1000096,AS069,3011158,p690,"[326, 3]",3,42,W,3,"[70, 5]:20 +[72, 4]:5 +[80, 1]:17 ",196
318,1000096,AS069,3011148,p680,"[328, 1]",1,56,W,4,"[45, 1]:3 +[45, 4]:12 +[45, 5]:1 +[47, 1]:40 ",480
319,1000096,AS069,3011140,p672,"[330, 1]",1,11,W,3,"[58, 4]:4 +[60, 3]:2 +[60, 4]:5 ",234
320,1000096,AS069,3011141,p673,"[330, 2]",2,20,W,3,"[37, 5]:5 +[45, 1]:3 +[45, 4]:12 ",499
321,1000096,AS069,3011143,p675,"[330, 4]",4,13,W,3,"[88, 4]:5 +[92, 4]:3 +[94, 1]:5 ",318
322,1000096,AS069,3011135,p667,"[333, 4]",4,33,W,3,"[94, 5]:15 +[96, 1]:5 +[106, 5]:13 ",396
323,1000096,AS069,3011124,p656,"[334, 1]",1,55,W,3,"[27, 5]:10 +[35, 1]:40 +[37, 5]:5 ",552
324,1000096,AS069,3011102,p634,"[340, 1]",1,43,W,3,"[151, 5]:1 +[153, 0]:5 +[162, 1]:37 ",851
325,1000096,AS069,3011105,p637,"[340, 4]",4,21,W,3,"[94, 2]:4 +[94, 3]:10 +[94, 4]:7 ",341
326,1000096,AS069,3011097,p629,"[342, 4]",4,21,W,3,"[94, 2]:4 +[94, 3]:10 +[94, 4]:7 ",349
327,1000096,AS069,3011183,p715,"[345, 1]",1,11,W,3,"[58, 4]:4 +[60, 3]:2 +[60, 4]:5 ",191
328,1000096,AS069,3011186,p718,"[345, 4]",4,11,W,3,"[58, 4]:4 +[60, 3]:2 +[60, 4]:5 ",188
329,1000096,AS069,3011256,p788,"[355, 4]",4,14,W,3,"[60, 3]:2 +[60, 4]:5 +[62, 1]:7 ",112
330,1000096,AS069,3011245,p777,"[357, 1]",1,33,W,3,"[94, 5]:15 +[96, 1]:5 +[106, 5]:13 ",286
331,1000096,AS069,3011248,p780,"[357, 4]",4,18,W,3,"[62, 4]:3 +[64, 1]:13 +[64, 4]:2 ",109
332,1000096,AS069,3011237,p769,"[359, 1]",1,21,W,3,"[94, 2]:4 +[94, 3]:10 +[94, 4]:7 ",209
333,1000096,AS069,3011214,p746,"[365, 1]",1,15,W,3,"[10, 4]:4 +[14, 4]:10 +[16, 1]:1 ",337
334,1000096,AS069,3011198,p730,"[369, 1]",1,576,W,25,"[333, 2]:5 +[333, 3]:10 +[333, 4]:33 +[334, 1]:55 +[334, 4]:50 +[340, 1]:43 +[340, 4]:21 +[342, 4]:21 +[345, 1]:11 +[345, 4]:11 +[351, 1]:10 +[351, 2]:1 +[351, 3]:2 +[351, 4]:5 +[353, 4]:5 +[355, 1]:40 +[355, 3]:3 +[355, 4]:14 +[357, 1]:33 +[357, 4]:18 +[359, 1]:21 +[359, 4]:10 +[361, 4]:30 +[365, 1]:15 +[365, 4]:109 ",5
335,1000096,AS069,3011200,p732,"[369, 3]",3,23,W,3,"[16, 1]:1 +[16, 4]:20 +[18, 4]:2 ",339
336,1000096,AS069,3011201,p733,"[369, 4]",4,263,W,7,"[68, 3]:2 +[68, 4]:35 +[70, 2]:20 +[70, 5]:20 +[72, 4]:5 +[80, 1]:17 +[80, 4]:164 ",153
337,1000096,AS069,3011202,p734,"[369, 5]",5,70,W,3,"[66, 3]:20 +[68, 1]:30 +[68, 2]:20 ",137
338,1000096,AS069,3010944,p476,"[380, 1]",1,13,W,3,"[88, 4]:5 +[92, 4]:3 +[94, 1]:5 ",517
339,1000096,AS069,3010947,p479,"[380, 4]",4,13,W,3,"[88, 4]:5 +[92, 4]:3 +[94, 1]:5 ",514
340,1000096,AS069,3010932,p464,"[384, 4]",4,12,W,3,"[20, 4]:4 +[22, 1]:5 +[22, 4]:3 ",590
