,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,cord_value,num_summands,summand_cluster_positions,sum_string,handedness
981,1000004,UR010,3000097,p6,"W@[1, 4]:28",4,28,3,"17, 19, 20","KB@[17, 4]:16 + GG@[19, 4]:3 + AB:GG@[20, 4]:9",105
982,1000004,UR010,3000098,p7,"AB@[2, 0]:32",0,32,2,"12, 13","AB@[12, 0]:12 + AB@[13, 0]:20",65
983,1000004,UR010,3000111,p20,"W:MB@[5, 1]:14",1,14,2,"19, 20","PK@[19, 1]:2 + AB@[20, 1]:12",93
984,1000004,UR010,3000127,p36,"W-RL@[8, 1]:19",1,19,2,"11, 12","W@[11, 1]:8 + W@[12, 1]:11",29
985,1000004,UR010,3000130,p39,"AB@[8, 4]:16",4,16,3,"11, 12, 13","AB:MB@[11, 4]:2 + RL:GG@[12, 4]:6 + KB@[13, 4]:8",33
986,1000004,UR010,3000153,p62,"MB@[11, 3]:24",3,24,2,"14, 16","RL@[14, 3]:18 + W@[16, 3]:6",29
987,1000004,UR010,3000182,p91,"W@[15, 0]:112",0,112,3,"26, 27, 29","KB@[26, 0]:10 + GG@[27, 0]:92 + AB@[29, 0]:10",64
988,1000004,UR010,3000185,p94,"W@[16, 2]:48",2,48,2,"22, 23","W@[22, 2]:28 + AB@[23, 2]:20",37
989,1000004,UR010,3000195,p104,"W@[17, 5]:15",5,15,2,"20, 22","W@[20, 5]:12 + AB:GG@[22, 5]:3",21
990,1000004,UR010,3000214,p123,"W:MB@[21, 0]:125",0,125,4,"25, 26, 27, 29","W@[25, 0]:13 + KB@[26, 0]:10 + GG@[27, 0]:92 + AB@[29, 0]:10",28
991,1000004,UR010,3000111,p20,"W:MB@[5, 1]:14",1,14,3,"2, 3, 4","W@[2, 1]:5 + W@[3, 1]:7 + W@[4, 1]:2",-9
992,1000004,UR010,3000128,p37,"AB@[8, 2]:25",2,25,2,"1, 2","W@[1, 2]:22 + W@[2, 2]:3",-30
993,1000004,UR010,3000142,p51,"W@[10, 1]:16",1,16,2,"4, 5","W@[4, 1]:2 + W:MB@[5, 1]:14",-34
994,1000004,UR010,3000153,p62,"MB@[11, 3]:24",3,24,3,"6, 7, 8","MB@[6, 3]:3 + AB@[7, 3]:10 + AB@[8, 3]:11",-30
995,1000004,UR010,3000162,p71,"GG@[12, 3]:12",3,12,2,"4, 6","MB@[4, 3]:9 + MB@[6, 3]:3",-50
996,1000004,UR010,3000163,p72,"RL:GG@[12, 4]:6",4,6,2,"4, 6","W@[4, 4]:4 + MB@[6, 4]:2",-51
997,1000004,UR010,3000171,p80,"KB@[13, 4]:8",4,8,2,"11, 12","AB:MB@[11, 4]:2 + RL:GG@[12, 4]:6",-13
998,1000004,UR010,3000172,p81,"W@[13, 5]:53",5,53,3,"6, 8, 9","W@[6, 5]:2 + AB@[8, 5]:11 + AB@[9, 5]:40",-43
999,1000004,UR010,3000176,p85,"W:RL@[14, 0]:22",0,22,4,"4, 5, 6, 7","W@[4, 0]:2 + W:MB@[5, 0]:2 + W:MB@[6, 0]:3 + W@[7, 0]:15",-64
1000,1000004,UR010,3000180,p89,"RL@[14, 4]:26",4,26,3,"4, 6, 7","W@[4, 4]:4 + MB@[6, 4]:2 + W@[7, 4]:20",-63
1001,1000004,UR010,3000187,p96,"W@[16, 4]:6",4,6,2,"4, 6","W@[4, 4]:4 + MB@[6, 4]:2",-75
1002,1000004,UR010,3000190,p99,"KB@[17, 0]:22",0,22,4,"4, 5, 6, 7","W@[4, 0]:2 + W:MB@[5, 0]:2 + W:MB@[6, 0]:3 + W@[7, 0]:15",-78
1003,1000004,UR010,3000194,p103,"KB@[17, 4]:16",4,16,3,"11, 12, 13","AB:MB@[11, 4]:2 + RL:GG@[12, 4]:6 + KB@[13, 4]:8",-31
1004,1000004,UR010,3000201,p110,"W@[19, 3]:13",3,13,2,"6, 7","MB@[6, 3]:3 + AB@[7, 3]:10",-81
1005,1000004,UR010,3000204,p113,"W@[19, 6]:42",6,42,4,"9, 10, 11, 12","W:KB@[9, 6]:8 + MB@[10, 6]:16 + W:AB@[11, 6]:5 + AB@[12, 6]:13",-52
1006,1000004,UR010,3000208,p117,"AB@[20, 1]:12",1,12,2,"2, 3","W@[2, 1]:5 + W@[3, 1]:7",-108
1007,1000004,UR010,3000214,p123,"W:MB@[21, 0]:125",0,125,2,"9, 10","AB@[9, 0]:111 + W:KB@[10, 0]:14",-77
1008,1000004,UR010,3000216,p125,"KB@[22, 1]:22",1,22,2,"6, 7","W@[6, 1]:1 + W@[7, 1]:21",-98
1009,1000004,UR010,3000224,p133,"W@[23, 0]:7",0,7,3,"4, 5, 6","W@[4, 0]:2 + W:MB@[5, 0]:2 + W:MB@[6, 0]:3",-115
1010,1000004,UR010,3000225,p134,"W@[23, 1]:12",1,12,2,"2, 3","W@[2, 1]:5 + W@[3, 1]:7",-125
1011,1000004,UR010,3000227,p136,"AB@[23, 3]:12",3,12,2,"4, 6","MB@[4, 3]:9 + MB@[6, 3]:3",-115
1012,1000004,UR010,3000228,p137,"W@[23, 4]:16",4,16,3,"11, 12, 13","AB:MB@[11, 4]:2 + RL:GG@[12, 4]:6 + KB@[13, 4]:8",-65
1013,1000004,UR010,3000229,p138,"KB@[23, 5]:25",5,25,3,"4, 6, 8","W@[4, 5]:12 + W@[6, 5]:2 + AB@[8, 5]:11",-110
1014,1000004,UR010,3000231,p140,"W@[25, 0]:13",0,13,2,"22, 23","W@[22, 0]:6 + W@[23, 0]:7",-11
1015,1000004,UR010,3000232,p141,"W@[25, 1]:22",1,22,2,"6, 7","W@[6, 1]:1 + W@[7, 1]:21",-114
1016,1000004,UR010,3000235,p144,"GG@[25, 4]:16",4,16,3,"11, 12, 13","AB:MB@[11, 4]:2 + RL:GG@[12, 4]:6 + KB@[13, 4]:8",-72
1017,1000004,UR010,3000236,p145,"KB@[25, 5]:64",5,64,4,"6, 8, 9, 10","W@[6, 5]:2 + AB@[8, 5]:11 + AB@[9, 5]:40 + W@[10, 5]:11",-103
1018,1000004,UR010,3000243,p152,"AB@[26, 2]:15",2,15,2,"4, 5","W:MB@[4, 2]:11 + W@[5, 2]:4",-134
1019,1000004,UR010,3000244,p153,"KB@[26, 3]:28",3,28,2,"8, 10","AB@[8, 3]:11 + AB@[10, 3]:17",-108
1020,1000004,UR010,3000094,p3,"KB@[1, 1]:34",1,34,2,"20, 22","AB@[20, 1]:12 + KB@[22, 1]:22",118
1021,1000004,UR010,3000095,p4,"W@[1, 2]:22",2,22,2,"3, 4","W@[3, 2]:11 + W:MB@[4, 2]:11",9
1022,1000004,UR010,3000097,p6,"W@[1, 4]:28",4,28,3,"17, 19, 20","KB@[17, 4]:16 + GG@[19, 4]:3 + AB:GG@[20, 4]:9",105
1023,1000004,UR010,3000098,p7,"AB@[2, 0]:32",0,32,2,"12, 13","AB@[12, 0]:12 + AB@[13, 0]:20",65
1024,1000004,UR010,3000111,p20,"W:MB@[5, 1]:14",1,14,2,"19, 20","PK@[19, 1]:2 + AB@[20, 1]:12",93
1025,1000004,UR010,3000127,p36,"W-RL@[8, 1]:19",1,19,2,"11, 12","W@[11, 1]:8 + W@[12, 1]:11",29
1026,1000004,UR010,3000130,p39,"AB@[8, 4]:16",4,16,3,"11, 12, 13","AB:MB@[11, 4]:2 + RL:GG@[12, 4]:6 + KB@[13, 4]:8",33
1027,1000004,UR010,3000153,p62,"MB@[11, 3]:24",3,24,2,"14, 16","RL@[14, 3]:18 + W@[16, 3]:6",29
1028,1000004,UR010,3000182,p91,"W@[15, 0]:112",0,112,3,"26, 27, 29","KB@[26, 0]:10 + GG@[27, 0]:92 + AB@[29, 0]:10",64
1029,1000004,UR010,3000185,p94,"W@[16, 2]:48",2,48,2,"22, 23","W@[22, 2]:28 + AB@[23, 2]:20",37
1030,1000004,UR010,3000195,p104,"W@[17, 5]:15",5,15,2,"20, 22","W@[20, 5]:12 + AB:GG@[22, 5]:3",21
1031,1000004,UR010,3000214,p123,"W:MB@[21, 0]:125",0,125,4,"25, 26, 27, 29","W@[25, 0]:13 + KB@[26, 0]:10 + GG@[27, 0]:92 + AB@[29, 0]:10",28
1032,1000007,UR011,3000502,p93,"BL:MB@[16, 0]:46",0,46,3,"10, 11, 12","W:MB@[10, 0]:24 + AB:MB@[11, 0]:15 + KB@[12, 0]:7",-37
1033,1000007,UR011,3000547,p138,"W:MB@[20, 1]:107",1,107,2,"0, 1","MB@[0, 1]:52 + MB@[1, 1]:55",-133
1034,1000007,UR011,3000554,p145,"W:MB@[21, 1]:144",1,144,6,"6, 7, 8, 9, 10, 11","AB@[6, 1]:20 + MB@[7, 1]:35 + MB@[8, 1]:37 + AB:MB@[9, 1]:12 + MB@[10, 1]:31 + MB@[11, 1]:9",-100
1035,1000007,UR011,3000411,p2,"MB@[0, 1]:52",1,52,2,"5, 6","MB@[5, 1]:32 + AB@[6, 1]:20",27
1036,1000007,UR011,3000416,p7,"MB@[1, 1]:55",1,55,2,"6, 7","AB@[6, 1]:20 + MB@[7, 1]:35",28
1037,1000007,UR011,3000426,p17,"MB@[3, 1]:33",1,33,3,"11, 12, 13","MB@[11, 1]:9 + AB@[12, 1]:14 + AB@[13, 1]:10",45
1038,1000007,UR011,3000440,p31,"W:AB@[6, 0]:217",0,217,8,"10, 11, 12, 13, 14, 16, 17, 19","W:MB@[10, 0]:24 + AB:MB@[11, 0]:15 + KB@[12, 0]:7 + W:AB@[13, 0]:41 + W:AB@[14, 0]:14 + BL:MB@[16, 0]:46 + AB:MB@[17, 0]:60 + MB@[19, 0]:10",45
1039,1000007,UR011,3000445,p36,"W:AB@[7, 0]:253",0,253,9,"9, 10, 11, 12, 13, 14, 16, 17, 19","W:MB@[9, 0]:36 + W:MB@[10, 0]:24 + AB:MB@[11, 0]:15 + KB@[12, 0]:7 + W:AB@[13, 0]:41 + W:AB@[14, 0]:14 + BL:MB@[16, 0]:46 + AB:MB@[17, 0]:60 + MB@[19, 0]:10",37
1040,1000007,UR011,3000447,p38,"W:AB@[7, 2]:216",2,216,7,"10, 11, 12, 13, 14, 17, 20","AB:GG@[10, 2]:31 + W:AB@[11, 2]:29 + W:AB@[12, 2]:49 + W:GG@[13, 2]:49 + MB@[14, 2]:22 + W:AB@[17, 2]:26 + W:BL@[20, 2]:10",41
1041,1000007,UR011,3000452,p43,"W:AB@[8, 2]:216",2,216,7,"10, 11, 12, 13, 14, 17, 20","AB:GG@[10, 2]:31 + W:AB@[11, 2]:29 + W:AB@[12, 2]:49 + W:GG@[13, 2]:49 + MB@[14, 2]:22 + W:AB@[17, 2]:26 + W:BL@[20, 2]:10",36
1042,1000007,UR011,3000502,p93,"BL:MB@[16, 0]:46",0,46,3,"10, 11, 12","W:MB@[10, 0]:24 + AB:MB@[11, 0]:15 + KB@[12, 0]:7",-37
1043,1000007,UR011,3000547,p138,"W:MB@[20, 1]:107",1,107,2,"0, 1","MB@[0, 1]:52 + MB@[1, 1]:55",-133
1044,1000007,UR011,3000554,p145,"W:MB@[21, 1]:144",1,144,6,"6, 7, 8, 9, 10, 11","AB@[6, 1]:20 + MB@[7, 1]:35 + MB@[8, 1]:37 + AB:MB@[9, 1]:12 + MB@[10, 1]:31 + MB@[11, 1]:9",-100
1045,1000007,UR011,3000411,p2,"MB@[0, 1]:52",1,52,2,"5, 6","MB@[5, 1]:32 + AB@[6, 1]:20",27
1046,1000007,UR011,3000416,p7,"MB@[1, 1]:55",1,55,2,"6, 7","AB@[6, 1]:20 + MB@[7, 1]:35",28
1047,1000007,UR011,3000426,p17,"MB@[3, 1]:33",1,33,3,"11, 12, 13","MB@[11, 1]:9 + AB@[12, 1]:14 + AB@[13, 1]:10",45
1048,1000007,UR011,3000440,p31,"W:AB@[6, 0]:217",0,217,8,"10, 11, 12, 13, 14, 16, 17, 19","W:MB@[10, 0]:24 + AB:MB@[11, 0]:15 + KB@[12, 0]:7 + W:AB@[13, 0]:41 + W:AB@[14, 0]:14 + BL:MB@[16, 0]:46 + AB:MB@[17, 0]:60 + MB@[19, 0]:10",45
1049,1000007,UR011,3000445,p36,"W:AB@[7, 0]:253",0,253,9,"9, 10, 11, 12, 13, 14, 16, 17, 19","W:MB@[9, 0]:36 + W:MB@[10, 0]:24 + AB:MB@[11, 0]:15 + KB@[12, 0]:7 + W:AB@[13, 0]:41 + W:AB@[14, 0]:14 + BL:MB@[16, 0]:46 + AB:MB@[17, 0]:60 + MB@[19, 0]:10",37
1050,1000007,UR011,3000447,p38,"W:AB@[7, 2]:216",2,216,7,"10, 11, 12, 13, 14, 17, 20","AB:GG@[10, 2]:31 + W:AB@[11, 2]:29 + W:AB@[12, 2]:49 + W:GG@[13, 2]:49 + MB@[14, 2]:22 + W:AB@[17, 2]:26 + W:BL@[20, 2]:10",41
1051,1000007,UR011,3000452,p43,"W:AB@[8, 2]:216",2,216,7,"10, 11, 12, 13, 14, 17, 20","AB:GG@[10, 2]:31 + W:AB@[11, 2]:29 + W:AB@[12, 2]:49 + W:GG@[13, 2]:49 + MB@[14, 2]:22 + W:AB@[17, 2]:26 + W:BL@[20, 2]:10",36
1052,1000009,UR012,3000814,p4,"AB:MB@[1, 1]:61",1,61,3,"2, 3, 4","W:MB@[2, 1]:12 + BL:AB@[3, 1]:23 + MB@[4, 1]:26",13
1053,1000009,UR012,3000814,p4,"AB:MB@[1, 1]:61",1,61,3,"2, 3, 4","W:MB@[2, 1]:12 + BL:AB@[3, 1]:23 + MB@[4, 1]:26",13
1054,1000018,UR016,3001551,p12,"AB@[1, 0]:16",0,16,2,"3, 5","AB@[3, 0]:5 + AB@[5, 0]:11",119
1055,1000018,UR016,3001577,p38,"AB@[2, 23]:12",23,12,2,"3, 5","AB@[3, 23]:3 + AB@[5, 23]:9",117
1056,1000018,UR016,3001551,p12,"AB@[1, 0]:16",0,16,2,"3, 5","AB@[3, 0]:5 + AB@[5, 0]:11",119
1057,1000018,UR016,3001577,p38,"AB@[2, 23]:12",23,12,2,"3, 5","AB@[3, 23]:3 + AB@[5, 23]:9",117
1058,1000022,UR021,3002855,p78,"KB@[12, 2]:9",2,9,2,"4, 5","AB@[4, 2]:8 + AB@[5, 2]:1",-43
1059,1000022,UR021,3002872,p95,"MB@[13, 3]:9",3,9,6,"5, 6, 7, 9, 10, 11","MB@[5, 3]:1 + AB@[6, 3]:1 + MB@[7, 3]:1 + KB@[9, 3]:4 + MB@[10, 3]:1 + AB@[11, 3]:1",-40
1060,1000022,UR021,3002888,p111,"AB@[17, 1]:6",1,6,2,"12, 13","MB@[12, 1]:5 + MB@[13, 1]:1",-26
1061,1000022,UR021,3002898,p121,"AB:KB@[18, 0]:6",0,6,2,"9, 10","KB@[9, 0]:1 + GG@[10, 0]:5",-63
1062,1000022,UR021,3002899,p122,"KB@[18, 1]:6",1,6,2,"12, 13","MB@[12, 1]:5 + MB@[13, 1]:1",-37
1063,1000022,UR021,3002902,p125,"AB@[18, 4]:11",4,11,3,"14, 16, 17","MB@[14, 4]:1 + AB@[16, 4]:1 + KB@[17, 4]:9",-18
1064,1000022,UR021,3002804,p27,"AB:MB@[3, 2]:14",2,14,5,"7, 9, 10, 11, 12","RL@[7, 2]:2 + AB@[9, 2]:1 + MB@[10, 2]:1 + MB@[11, 2]:1 + KB@[12, 2]:9",37
1065,1000022,UR021,3002830,p53,"MB@[7, 4]:14",4,14,6,"10, 11, 12, 14, 16, 17","MB@[10, 4]:1 + KB@[11, 4]:1 + AB@[12, 4]:1 + MB@[14, 4]:1 + AB@[16, 4]:1 + KB@[17, 4]:9",37
1066,1000022,UR021,3002872,p95,"MB@[13, 3]:9",3,9,4,"14, 16, 17, 18","AB@[14, 3]:1 + AB@[16, 3]:1 + MB@[17, 3]:2 + AB@[18, 3]:5",16
1067,1000022,UR021,3002855,p78,"KB@[12, 2]:9",2,9,2,"4, 5","AB@[4, 2]:8 + AB@[5, 2]:1",-43
1068,1000022,UR021,3002872,p95,"MB@[13, 3]:9",3,9,6,"5, 6, 7, 9, 10, 11","MB@[5, 3]:1 + AB@[6, 3]:1 + MB@[7, 3]:1 + KB@[9, 3]:4 + MB@[10, 3]:1 + AB@[11, 3]:1",-40
1069,1000022,UR021,3002888,p111,"AB@[17, 1]:6",1,6,2,"12, 13","MB@[12, 1]:5 + MB@[13, 1]:1",-26
1070,1000022,UR021,3002898,p121,"AB:KB@[18, 0]:6",0,6,2,"9, 10","KB@[9, 0]:1 + GG@[10, 0]:5",-63
1071,1000022,UR021,3002899,p122,"KB@[18, 1]:6",1,6,2,"12, 13","MB@[12, 1]:5 + MB@[13, 1]:1",-37
1072,1000022,UR021,3002902,p125,"AB@[18, 4]:11",4,11,3,"14, 16, 17","MB@[14, 4]:1 + AB@[16, 4]:1 + KB@[17, 4]:9",-18
1073,1000022,UR021,3002804,p27,"AB:MB@[3, 2]:14",2,14,5,"7, 9, 10, 11, 12","RL@[7, 2]:2 + AB@[9, 2]:1 + MB@[10, 2]:1 + MB@[11, 2]:1 + KB@[12, 2]:9",37
1074,1000022,UR021,3002830,p53,"MB@[7, 4]:14",4,14,6,"10, 11, 12, 14, 16, 17","MB@[10, 4]:1 + KB@[11, 4]:1 + AB@[12, 4]:1 + MB@[14, 4]:1 + AB@[16, 4]:1 + KB@[17, 4]:9",37
1075,1000022,UR021,3002872,p95,"MB@[13, 3]:9",3,9,4,"14, 16, 17, 18","AB@[14, 3]:1 + AB@[16, 3]:1 + MB@[17, 3]:2 + AB@[18, 3]:5",16
1076,1000045,UR022,3006335,p211,"W@[13, 3]:33",3,33,3,"6, 7, 10","W@[6, 3]:14 + W@[7, 3]:6 + W@[10, 3]:13",-125
1077,1000045,UR022,3006177,p53,"W@[14, 5]:24",5,24,2,"7, 10","W@[7, 5]:17 + W@[10, 5]:7",-19
1078,1000045,UR022,3006353,p229,"W@[17, 3]:26",3,26,4,"7, 10, 11, 12","W@[7, 3]:6 + W@[10, 3]:13 + W@[11, 3]:6 + W@[12, 3]:1",-175
