,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,parent_cord_position,cord_value,cord_color,num_summands,sum_string,handedness
528,1000524,UR213,3045394,p10s1,"MB@[0, 9, 0]:38","(9, 0)","AB@[0, 9]:102",38,MB,4,"W@[0, 17]:4 + W@[0, 18]:13 + W@[0, 19]:5 + W@[0, 20]:16",9
529,1000524,UR213,3045435,p50s4,"W@[5, 5, 3]:300","(5, 3)","W@[5, 5]:0",300,W,16,"GG-RB@[5, 16]:17 + W@[5, 17]:108 + W:AB@[5, 19]:10 + KB@[5, 20]:9 + W@[5, 21]:2 + AB@[5, 22]:2 + AB@[5, 23]:2 + AB@[5, 24]:2 + W-AB@[5, 25]:12 + W@[5, 26]:25 + AB@[5, 27]:50 + W@[5, 28]:5 + W@[5, 29]:20 + AB@[6, 0]:10 + W@[6, 1]:4 + AB@[6, 2]:22",19
530,1000524,UR213,3045437,p50s6,"W@[5, 5, 5]:257","(5, 5)","W@[5, 5]:0",257,W,13,"W@[5, 17]:108 + W:AB@[5, 19]:10 + KB@[5, 20]:9 + W@[5, 21]:2 + AB@[5, 22]:2 + AB@[5, 23]:2 + AB@[5, 24]:2 + W-AB@[5, 25]:12 + W@[5, 26]:25 + AB@[5, 27]:50 + W@[5, 28]:5 + W@[5, 29]:20 + AB@[6, 0]:10",19
531,1000526,UR215,3045627,p9s1,"W:KB@[0, 8, 0]:37","(8, 0)","BG@[0, 8]:0",37,W:KB,4,"MB@[0, 1]:10 + W@[0, 3]:3 + W@[0, 4]:23 + W@[0, 5]:1",-5
532,1000526,UR215,3045706,p82s1,"AB:MB@[0, 81, 0]:27","(81, 0)","W@[0, 81]:20",27,AB:MB,3,"W@[0, 3]:3 + W@[0, 4]:23 + W@[0, 5]:1",-77
533,1000526,UR215,3045709,p85s1,"W@[0, 84, 0]:33","(84, 0)","W@[0, 84]:2",33,W,3,"W@[0, 79]:10 + W@[0, 80]:3 + W@[0, 81]:20",-4
534,1000526,UR215,3045618,p4s1,"BG@[0, 3, 0]:13","(3, 0)","W@[0, 3]:3",13,BG,3,"W@[0, 22]:3 + W@[0, 23]:8 + W@[0, 24]:2",20
535,1000526,UR215,3045620,p5s1,"HB@[0, 4, 0]:14","(4, 0)","W@[0, 4]:23",14,HB,3,"W@[0, 43]:3 + W@[0, 45]:8 + W@[0, 46]:3",41
536,1000526,UR215,3045623,p7s1,"AB:BG@[0, 6, 0]:13","(6, 0)","BG@[0, 6]:10",13,AB:BG,3,"W@[0, 22]:3 + W@[0, 23]:8 + W@[0, 24]:2",17
537,1000526,UR215,3045627,p9s1,"W:KB@[0, 8, 0]:37","(8, 0)","BG@[0, 8]:0",37,W:KB,4,"W@[0, 31]:2 + W@[0, 32]:2 + MB@[0, 33]:20 + MB@[0, 34]:13",24
538,1000526,UR215,3045628,p9s2,"AB:MB@[0, 8, 1]:33","(8, 1)","BG@[0, 8]:0",33,AB:MB,3,"W@[0, 79]:10 + W@[0, 80]:3 + W@[0, 81]:20",72
539,1000526,UR215,3045639,p19s1,"W:BG@[0, 18, 0]:23","(18, 0)","W@[0, 18]:5",23,W:BG,3,"W@[0, 100]:10 + AB:MB@[0, 101]:1 + W@[0, 102]:12",83
540,1000526,UR215,3045641,p20s1,"W@[0, 19, 0]:14","(19, 0)","W@[0, 19]:3",14,W,3,"W@[0, 43]:3 + W@[0, 45]:8 + W@[0, 46]:3",26
541,1000526,UR215,3045706,p82s1,"AB:MB@[0, 81, 0]:27","(81, 0)","W@[0, 81]:20",27,AB:MB,4,"W@[0, 130]:5 + W@[0, 131]:8 + W@[0, 132]:2 + AB@[0, 133]:12",51
542,1000526,UR215,3045709,p85s1,"W@[0, 84, 0]:33","(84, 0)","W@[0, 84]:2",33,W,7,"W@[0, 98]:3 + W@[0, 99]:3 + W@[0, 100]:10 + AB:MB@[0, 101]:1 + W@[0, 102]:12 + W@[0, 103]:2 + W@[0, 104]:2",17
543,1000528,UR217,3046015,p41s2,"W:AB@[2, 17, 1]:52","(17, 1)","W@[2, 17]:475",52,W:AB,5,"W@[2, 35]:6 + W:GG@[3, 0]:5 + GG@[3, 1]:12 + W@[3, 2]:9 + RL@[3, 4]:20",20
544,1000536,UR226,3046379,p23s1,"AB@[9, 0, 0]:297","(0, 0)","AB:GG@[9, 0]:113",297,AB,3,"W@[10, 1]:20 + HB@[10, 2]:276 + W@[11, 1]:1",6
545,1000545,UR235,3048225,p61s1,"YB@[7, 6, 0]:11","(6, 0)","RB@[7, 6]:6",11,YB,3,"KB@[3, 3]:3 + AB@[3, 4]:3 + HB@[3, 5]:5",-38
546,1000545,UR235,3048247,p122s1,"YB@[17, 0, 0]:19","(0, 0)","YB@[17, 0]:21",19,YB,3,"KB@[5, 3]:7 + AB@[5, 4]:6 + HB@[5, 5]:6",-81
547,1000545,UR235,3048225,p61s1,"YB@[7, 6, 0]:11","(6, 0)","RB@[7, 6]:6",11,YB,3,"YB:AB@[17, 6]:4 + RB@[17, 7]:5 + RB@[17, 8]:2",68
548,1000545,UR235,3048247,p122s1,"YB@[17, 0, 0]:19","(0, 0)","YB@[17, 0]:21",19,YB,5,"HB@[17, 4]:4 + AB:GG@[17, 5]:4 + YB:AB@[17, 6]:4 + RB@[17, 7]:5 + RB@[17, 8]:2",6
549,1000549,UR241,3048737,p42s1,"MB@[9, 0, 0]:14","(0, 0)","W@[9, 0]:43",14,MB,3,"W@[8, 3]:4 + W@[8, 4]:6 + KB@[8, 8]:4",-6
550,1000549,UR241,3048723,p9s1,"W@[2, 0, 0]:26","(0, 0)","AB:GG@[2, 0]:9",26,W,5,"W@[3, 0]:18 + W@[4, 0]:2 + W@[4, 1]:3 + KB@[4, 2]:2 + KB@[4, 3]:1",3
551,1000547,UR242,3048619,p6s1,"AB:KB@[0, 5, 0]:12","(5, 0)","W:AB@[0, 5]:1",12,AB:KB,3,"W:AB@[0, 10]:2 + W:AB@[0, 11]:9 + W:AB@[0, 12]:1",6
552,6000006,AS007,6001375,p10s1,"W@[2, 3, 0]:14","(3, 0)","RM:GR@[2, 3]:6",14,W,3,"MB@[28, 2]:1 + MB@[28, 3]:12 + MB@[28, 4]:1",97
553,6000006,AS007,6001378,p13s1,"W@[3, 0, 0]:14","(0, 0)","RM:GR@[3, 0]:83",14,W,3,"MB@[28, 2]:1 + MB@[28, 3]:12 + MB@[28, 4]:1",94
554,6000007,AS008,6001641,p143s1,"LB@[29, 2, 0]:282","(2, 0)","W:DB@[29, 2]:19",282,LB,3,"W:LB@[10, 3]:21 + W:MB@[10, 4]:251 + W:MB@[11, 3]:10",-83
555,6000007,AS008,6001643,p216s1,"W:MB@[43, 3, 0]:753","(3, 0)","W:DB@[43, 3]:2048",753,W:MB,13,"W:DB@[6, 8]:9 + W:DB@[6, 9]:117 + W:DB@[6, 10]:24 + W:DB@[6, 11]:24 + W:DB@[6, 12]:34 + W:DB@[6, 13]:27 + W:DB@[6, 14]:20 + W:DB@[6, 15]:37 + W:DB@[6, 16]:39 + W:MB@[7, 0]:24 + LB@[7, 1]:196 + W:MB@[8, 1]:88 + W:GR@[8, 3]:114",-175
556,6000007,AS008,6001630,p3s1,"W@[1, 0, 0]:100","(0, 0)","LB@[1, 0]:668",100,W,3,"W:DB@[6, 15]:37 + W:DB@[6, 16]:39 + W:MB@[7, 0]:24",40
557,6000014,KH0001,6002197,p71s1,"W@[3, 20, 0]:115","(20, 0)","W:BG@[3, 20]:100",115,W,3,"W@[3, 11]:44 + W@[3, 12]:22 + W@[3, 13]:49",-8
558,6000014,KH0001,6002200,p73s1,"W:BG@[3, 22, 0]:116","(22, 0)","W@[3, 22]:54",116,W:BG,3,"W@[2, 5]:28 + W@[2, 6]:10 + W@[2, 7]:78",-37
559,6000014,KH0001,6002159,p5s1,"W@[0, 4, 0]:125","(4, 0)","W@[0, 4]:25",125,W,3,"W@[1, 12]:48 + W:RG@[2, 0]:53 + W@[2, 1]:24",25
560,6000014,KH0001,6002166,p16s1,"W@[0, 15, 0]:138","(15, 0)","W:BG@[0, 15]:46",138,W,4,"W@[3, 9]:53 + W@[3, 10]:19 + W@[3, 11]:44 + W@[3, 12]:22",45
561,6000018,KH0057,6002749,p1s1,"W:BG@[0, 0, 0]:58","(0, 0)","W@[0, 0]:63",58,W:BG,4,"MB@[9, 2]:34 + W@[10, 0]:8 + W@[11, 0]:4 + BG@[11, 1]:12",20
562,6000018,KH0057,6002753,p5s1,"G@[1, 0, 0]:25","(0, 0)","W@[1, 0]:0",25,G,5,"W@[23, 0]:2 + MB@[23, 1]:10 + W@[24, 0]:2 + W@[25, 0]:6 + W@[26, 0]:5",50
563,6000018,KH0057,6002754,p5s2,"BG@[1, 0, 1]:33","(0, 1)","W@[1, 0]:0",33,BG,3,"W@[21, 0]:6 + BG@[21, 1]:3 + 0R@[22, 0]:24",44
564,6000018,KH0057,6002757,p7s1,"G@[3, 0, 0]:22","(0, 0)","W@[3, 0]:0",22,G,5,"W@[28, 0]:6 + MB@[28, 1]:2 + AB@[28, 2]:3 + W@[29, 0]:10 + MB@[29, 1]:1",61
565,6000018,KH0057,6002758,p7s2,"BG@[3, 0, 1]:33","(0, 1)","W@[3, 0]:0",33,BG,3,"W@[21, 0]:6 + BG@[21, 1]:3 + 0R@[22, 0]:24",42
566,6000018,KH0057,6002776,p19s2,"G@[9, 2, 1]:41","(2, 1)","MB@[9, 2]:34",41,G,3,"W@[17, 0]:6 + BG@[18, 0]:11 + MB@[18, 1]:24",19
567,6000018,KH0057,6002777,p19s3,"AB@[9, 2, 2]:15","(2, 2)","MB@[9, 2]:34",15,AB,3,"W@[20, 0]:6 + W@[21, 0]:6 + BG@[21, 1]:3",27
568,6000018,KH0057,6002781,p27s1,"AB@[12, 4, 0]:23","(4, 0)","AB@[12, 4]:39",23,AB,4,"MB@[23, 1]:10 + W@[24, 0]:2 + W@[25, 0]:6 + W@[26, 0]:5",29
569,6000019,KH0058,6002913,p25s4,"MB@[3, 0, 3]:41","(0, 3)","W@[3, 0]:108",41,MB,4,"MB@[9, 1]:7 + YB:LA@[9, 2]:14 + YB:LA@[9, 3]:8 + MB@[9, 4]:12",50
570,6000019,KH0058,6002920,p33s4,"MB@[4, 0, 3]:34","(0, 3)","W@[4, 0]:9",34,MB,3,"YB:LA@[9, 2]:14 + YB:LA@[9, 3]:8 + MB@[9, 4]:12",43
571,6000021,KH0080,6003133,p120s1,"W@[10, 0, 0]:63","(0, 0)","DB@[10, 0]:169",63,W,4,"DB@[1, 7]:2 + DB@[1, 8]:1 + DB@[1, 9]:6 + W:LB@[6, 0]:54",-79
572,6000023,KH0083,6003818,p52s2,"W-GA@[41, 0, 2]:16","(0, 2)","W@[41, 0]:0",16,W-GA,3,"W@[0, 4]:10 + W@[2, 0]:3 + W@[3, 0]:3",-41
573,6000023,KH0083,6003923,p83s3,"PK@[57, 15, 2]:108","(15, 2)","PK@[57, 15]:109",108,PK,6,"AB@[39, 0]:23 + W@[48, 0]:30 + W@[49, 0]:1 + W@[50, 0]:34 + W:DB@[51, 0]:10 + AB@[53, 0]:10",-24
574,6000023,KH0083,6003934,p84s5,"W@[58, 0, 7]:15","(0, 7)","W@[58, 0]:119",15,W,3,"AB@[15, 0]:12 + W@[28, 0]:2 + W@[33, 0]:1",-48
575,6000023,KH0083,6003936,p84s6,"W@[58, 0, 9]:15","(0, 9)","W@[58, 0]:119",15,W,3,"AB@[15, 0]:12 + W@[28, 0]:2 + W@[33, 0]:1",-48
576,6000023,KH0083,6003939,p84s9,"W@[58, 0, 12]:15","(0, 12)","W@[58, 0]:119",15,W,3,"AB@[15, 0]:12 + W@[28, 0]:2 + W@[33, 0]:1",-48
577,6000023,KH0083,6003454,p3s2,"W:MG:MB@[0, 2, 1]:15","(2, 1)","PK@[0, 2]:22",15,W:MG:MB,3,"AB@[15, 0]:12 + W@[28, 0]:2 + W@[33, 0]:1",33
578,6000023,KH0083,6003460,p6s1,"MG:LK-W@[0, 5, 0]:44","(5, 0)","W@[0, 5]:0",44,MG:LK-W,3,"AB@[14, 0]:30 + AB@[15, 0]:12 + W@[28, 0]:2",24
579,6000023,KH0083,6003520,p16s1,"W@[5, 0, 0]:15","(0, 0)","W:AB@[5, 0]:0",15,W,3,"AB@[15, 0]:12 + W@[28, 0]:2 + W@[33, 0]:1",20
580,6000023,KH0083,6003529,p17s1,"W@[6, 0, 0]:55","(0, 0)","W@[6, 0]:15",55,W,4,"W@[49, 0]:1 + W@[50, 0]:34 + W:DB@[51, 0]:10 + AB@[53, 0]:10",45
581,6000024,KH0197,6004091,p31s1,"AB:MB@[14, 1, 0]:333","(1, 0)","AB@[14, 1]:14",333,AB:MB,4,"AB@[6, 2]:103 + W@[7, 0]:35 + AB@[7, 1]:103 + W@[8, 0]:92",-14
582,6000024,KH0197,6003990,p2s2,"MB@[0, 1, 1]:38","(1, 1)","AB@[0, 1]:564",38,MB,3,"AB@[11, 1]:24 + W@[12, 0]:10 + AB@[12, 1]:4",24
583,6000024,KH0197,6004002,p4s1,"W:MB@[1, 1, 0]:347","(1, 0)","AB@[1, 1]:532",347,W:MB,5,"AB@[7, 1]:103 + W@[8, 0]:92 + AB@[8, 1]:107 + W@[9, 0]:22 + AB@[9, 1]:23",15
584,6000024,KH0197,6004012,p6s1,"W:RB@[2, 1, 0]:58","(1, 0)","AB@[2, 1]:513",58,W:RB,7,"YB@[15, 0]:24 + MB@[16, 0]:19 + MB@[16, 1]:6 + MB@[16, 2]:1 + MB@[16, 3]:3 + AB@[16, 4]:4 + MB@[16, 5]:1",30
585,6000024,KH0197,6004034,p10s1,"W:MB@[4, 1, 0]:67","(1, 0)","AB@[4, 1]:302",67,W:MB,4,"AB@[12, 1]:4 + W@[13, 0]:25 + AB@[13, 1]:14 + W@[14, 0]:24",19
586,6000024,KH0197,6004044,p12s1,"W:MB@[5, 1, 0]:98","(1, 0)","AB@[5, 1]:0",98,W:MB,6,"W@[9, 0]:22 + AB@[9, 1]:23 + W@[11, 0]:15 + AB@[11, 1]:24 + W@[12, 0]:10 + AB@[12, 1]:4",12
587,6000024,KH0197,6004046,p13s2,"MB@[6, 0, 1]:29","(0, 1)","W@[6, 0]:627",29,MB,4,"MB@[16, 0]:19 + MB@[16, 1]:6 + MB@[16, 2]:1 + MB@[16, 3]:3",22
588,6000025,KH0227,6004273,p10s1,"AB@[0, 9, 0]:17","(9, 0)","AB@[0, 9]:4",17,AB,3,"AB@[0, 5]:7 + AB@[0, 6]:3 + AB@[0, 7]:7",-3
589,6000025,KH0227,6004275,p14s1,"AB@[0, 13, 0]:13","(13, 0)","W:GG@[0, 13]:9",13,AB,3,"AB:GG@[0, 0]:5 + W@[0, 1]:3 + W@[0, 2]:5",-12
590,6000025,KH0227,6004301,p89s1,"LC@[5, 13, 0]:16","(13, 0)","W:KB@[5, 13]:10",16,LC,3,"AB@[3, 7]:4 + MB@[3, 8]:1 + MB@[3, 9]:11",-35
591,6000025,KH0227,6004308,p119s1,"LC@[7, 13, 0]:11","(13, 0)","W@[7, 13]:50",11,LC,3,"W@[0, 3]:1 + AB@[0, 5]:7 + AB@[0, 6]:3",-113
592,6000025,KH0227,6004317,p166s1,"KB@[15, 3, 0]:11","(3, 0)","AB@[15, 3]:4",11,KB,3,"W@[0, 3]:1 + AB@[0, 5]:7 + AB@[0, 6]:3",-160
593,6000025,KH0227,6004273,p10s1,"AB@[0, 9, 0]:17","(9, 0)","AB@[0, 9]:4",17,AB,3,"W@[1, 2]:7 + W@[1, 3]:5 + W@[1, 4]:5",8
594,6000025,KH0227,6004274,p13s1,"AB@[0, 12, 0]:12","(12, 0)","W@[0, 12]:48",12,AB,3,"AB@[4, 2]:4 + BG:MB@[4, 4]:4 + MB@[4, 5]:4",52
595,6000025,KH0227,6004275,p14s1,"AB@[0, 13, 0]:13","(13, 0)","W:GG@[0, 13]:9",13,AB,3,"AB@[3, 2]:7 + AB@[3, 3]:3 + MB@[3, 5]:3",35
596,6000025,KH0227,6004301,p89s1,"LC@[5, 13, 0]:16","(13, 0)","W:KB@[5, 13]:10",16,LC,4,"GG@[5, 14]:3 + AB@[6, 1]:6 + AB@[6, 2]:5 + MB@[6, 5]:2",4
597,6000035,MM008,6005114,p25s2,"AB@[1, 14, 1]:18","(14, 1)","W@[1, 14]:113",18,AB,3,"MB@[1, 7]:3 + MB@[1, 8]:10 + MB@[1, 9]:5",-6
598,6000046,MM019,6005470,p1s1,"W@[0, 0, 0]:32","(0, 0)","W@[0, 0]:201",32,W,3,"YB@[19, 4]:24 + W@[20, 1]:6 + MB@[20, 2]:2",112
599,6000046,MM019,6005471,p7s1,"W@[0, 6, 0]:26","(6, 0)","B:KB@[0, 6]:0",26,W,4,"W@[1, 5]:2 + W@[1, 6]:2 + W@[2, 1]:11 + W@[2, 2]:11",8
600,6000046,MM019,6005508,p25s1,"W@[3, 2, 0]:14","(2, 0)","W@[3, 2]:6",14,W,3,"YB@[20, 4]:6 + W@[21, 1]:6 + MB@[21, 2]:2",93
601,6000048,MM021,6005791,p11s2,"W:AB@[2, 0, 1]:25","(0, 1)","W@[2, 0]:3469",25,W:AB,5,"W@[1, 1]:6 + W@[1, 2]:5 + W@[1, 3]:10 + YB@[1, 4]:1 + MB@[1, 5]:3",-6
602,6000048,MM021,6005798,p54s1,"BG@[10, 1, 0]:38","(1, 0)","W@[10, 1]:4",38,BG,6,"W@[8, 3]:5 + W@[8, 4]:1 + W@[8, 5]:5 + W@[8, 6]:5 + W@[8, 7]:7 + W@[9, 0]:15",-5
603,6000048,MM021,6005805,p86s1,"BG@[11, 1, 0]:46","(1, 0)","W@[11, 1]:14",46,BG,3,"MB@[10, 10]:10 + W@[10, 13]:12 + W@[10, 14]:24",-21
604,6000048,MM021,6005808,p97s1,"BG@[12, 1, 0]:56","(1, 0)","W@[12, 1]:20",56,BG,6,"W@[10, 9]:3 + MB@[10, 10]:10 + W@[10, 13]:12 + W@[10, 14]:24 + W@[10, 15]:6 + KB@[10, 16]:1",-31
605,6000048,MM021,6005809,p98s1,"MB@[12, 2, 0]:16","(2, 0)","W@[12, 2]:1",16,MB,3,"W@[1, 0]:5 + W@[1, 1]:6 + W@[1, 2]:5",-95
606,6000048,MM021,6005787,p1s4,"W@[0, 0, 3]:15","(0, 3)","W@[0, 0]:0",15,W,3,"W@[5, 5]:3 + W@[5, 6]:8 + W@[6, 1]:4",26
607,6000048,MM021,6005791,p11s2,"W:AB@[2, 0, 1]:25","(0, 1)","W@[2, 0]:3469",25,W:AB,3,"W@[10, 9]:3 + MB@[10, 10]:10 + W@[10, 13]:12",53
608,6000048,MM021,6005798,p54s1,"BG@[10, 1, 0]:38","(1, 0)","W@[10, 1]:4",38,BG,4,"MB@[12, 0]:6 + W@[12, 1]:20 + W@[12, 2]:1 + W@[12, 3]:11",43
609,6000048,MM021,6005805,p86s1,"BG@[11, 1, 0]:46","(1, 0)","W@[11, 1]:14",46,BG,8,"W@[11, 7]:1 + W@[11, 8]:3 + W@[11, 9]:2 + W@[11, 10]:2 + MB@[12, 0]:6 + W@[12, 1]:20 + W@[12, 2]:1 + W@[12, 3]:11",9
610,6000048,MM021,6005809,p98s1,"MB@[12, 2, 0]:16","(2, 0)","W@[12, 2]:1",16,MB,3,"W@[12, 8]:6 + W@[12, 9]:7 + W@[13, 0]:3",7
611,6000053,QU004,6006091,p26s1,"YB@[0, 25, 0]:35","(25, 0)","PB@[0, 25]:31",35,YB,7,"B@[0, 11]:3 + YB:KB@[0, 12]:3 + B@[0, 13]:3 + YB:KB@[0, 14]:10 + YB:KB@[0, 15]:3 + B@[0, 16]:10 + YB:KB@[0, 18]:3",-11
612,6000053,QU004,6006091,p26s1,"YB@[0, 25, 0]:35","(25, 0)","PB@[0, 25]:31",35,YB,7,"BS@[1, 10]:3 + YB:KB@[1, 11]:3 + BS@[1, 12]:3 + YB:KB@[1, 13]:3 + BS@[1, 14]:3 + YB:KB@[1, 15]:10 + BS@[1, 16]:10",15
613,6000056,QU007,6006313,p3s2,"B@[0, 2, 1]:14","(2, 1)","YB:B@[0, 2]:24",14,B,3,"YB:B@[6, 0]:3 + YB:B@[6, 1]:1 + YB:B@[6, 2]:10",23
614,6000058,QU009,6006636,p119s1,"YB:MB@[13, 2, 0]:15","(2, 0)","YB@[13, 2]:6",15,YB:MB,3,"MB@[4, 12]:8 + MB@[4, 14]:1 + MB@[4, 15]:6",-90
615,6000058,QU009,6006610,p10s2,"YB:AB@[2, 2, 1]:22","(2, 1)","AB@[2, 2]:35",22,YB:AB,3,"YB@[9, 4]:15 + YB@[9, 5]:1 + YB@[9, 6]:6",73
616,6000058,QU009,6006636,p119s1,"YB:MB@[13, 2, 0]:15","(2, 0)","YB@[13, 2]:6",15,YB:MB,3,"YB:PB@[15, 4]:9 + YB:PB@[15, 6]:2 + YB:PB@[15, 7]:4",11
617,6000060,QU011,6006829,p35s1,"B@[5, 1, 0]:28","(1, 0)","B@[5, 1]:222",28,B,3,"MB@[0, 4]:15 + AB:KB@[0, 5]:1 + W@[0, 6]:12",-29
618,6000060,QU011,6006838,p113s1,"AB-KB@[21, 3, 0]:25","(3, 0)","KB@[21, 3]:294",25,AB-KB,3,"YB:KB@[15, 1]:12 + YB:B@[15, 2]:4 + BS@[15, 3]:9",-34
619,6000060,QU011,6006830,p40s1,"AB@[6, 1, 0]:25","(1, 0)","B@[6, 1]:451",25,AB,3,"YB:KB@[15, 1]:12 + YB:B@[15, 2]:4 + BS@[15, 3]:9",39
620,6000060,QU011,6006834,p54s1,"YB:KB@[8, 8, 0]:53","(8, 0)","YB:B@[8, 8]:268",53,YB:KB,4,"AB:KB@[15, 0]:28 + YB:KB@[15, 1]:12 + YB:B@[15, 2]:4 + BS@[15, 3]:9",25
621,6000061,QU012,6007030,p40s1,"KB@[6, 20, 0]:18","(20, 0)","B@[6, 20]:21",18,KB,4,"KB@[6, 7]:10 + KB@[6, 8]:3 + KB@[6, 9]:2 + MB@[6, 10]:3",-11
622,6000061,QU012,6007045,p56s1,"KB@[6, 36, 0]:15","(36, 0)","W@[6, 36]:30",15,KB,3,"KB@[6, 7]:10 + KB@[6, 8]:3 + KB@[6, 9]:2",-28
623,6000061,QU012,6007047,p58s1,"PB@[6, 38, 0]:16","(38, 0)","W@[6, 38]:2",16,PB,3,"B@[6, 22]:3 + MB@[6, 23]:10 + B@[6, 24]:3",-15
624,6000061,QU012,6007048,p58s2,"B@[6, 38, 1]:33","(38, 1)","W@[6, 38]:2",33,B,3,"KB@[6, 3]:7 + MB@[6, 4]:25 + KB@[6, 6]:1",-34
625,6000061,QU012,6007053,p63s1,"PB@[7, 3, 0]:58","(3, 0)","MB@[7, 3]:74",58,PB,4,"W@[6, 13]:37 + W@[6, 14]:6 + W@[6, 15]:1 + MB@[6, 16]:14",-28
626,6000061,QU012,6007054,p63s2,"B@[7, 3, 1]:91","(3, 1)","MB@[7, 3]:74",91,B,7,"W@[6, 14]:6 + W@[6, 15]:1 + MB@[6, 16]:14 + B:MB@[6, 17]:40 + B@[6, 19]:1 + B@[6, 20]:21 + B@[6, 21]:8",-26
627,6000061,QU012,6007059,p70s1,"B@[9, 2, 0]:25","(2, 0)","YB:MB@[9, 2]:30",25,B,5,"B@[6, 21]:8 + B@[6, 22]:3 + MB@[6, 23]:10 + B@[6, 24]:3 + B@[6, 25]:1",-27
628,6000061,QU012,6007060,p70s2,"PB@[9, 2, 1]:24","(2, 1)","YB:MB@[9, 2]:30",24,PB,4,"B@[6, 21]:8 + B@[6, 22]:3 + MB@[6, 23]:10 + B@[6, 24]:3",-27
629,6000061,QU012,6007064,p79s1,"B@[9, 11, 0]:443","(11, 0)","B@[9, 11]:33",443,B,28,"W@[6, 13]:37 + W@[6, 14]:6 + W@[6, 15]:1 + MB@[6, 16]:14 + B:MB@[6, 17]:40 + B@[6, 19]:1 + B@[6, 20]:21 + B@[6, 21]:8 + B@[6, 22]:3 + MB@[6, 23]:10 + B@[6, 24]:3 + B@[6, 25]:1 + B@[6, 26]:35 + B@[6, 27]:5 + B@[6, 28]:5 + MB@[6, 29]:26 + B@[6, 30]:2 + B@[6, 31]:1 + B@[6, 32]:25 + MB@[6, 33]:5 + W@[6, 36]:30 + W@[6, 37]:3 + W@[6, 38]:2 + MB@[6, 39]:22 + B@[7, 0]:3 + B@[7, 1]:56 + B@[7, 2]:4 + MB@[7, 3]:74",-31
630,6000061,QU012,6007067,p85s1,"B@[9, 17, 0]:21","(17, 0)","B@[9, 17]:7",21,B,3,"W@[6, 14]:6 + W@[6, 15]:1 + MB@[6, 16]:14",-50
631,6000061,QU012,6007069,p91s1,"W:PB@[9, 23, 0]:18","(23, 0)","YB@[9, 23]:12",18,W:PB,4,"KB@[6, 7]:10 + KB@[6, 8]:3 + KB@[6, 9]:2 + MB@[6, 10]:3",-62
632,6000061,QU012,6007071,p93s1,"B@[9, 25, 0]:23","(25, 0)","YB@[9, 25]:0",23,B,3,"KB@[9, 5]:17 + KB@[9, 7]:3 + MB@[9, 8]:3",-18
633,6000061,QU012,6007077,p107s2,"B@[10, 1, 1]:11","(1, 1)","PB@[10, 1]:52",11,B,3,"B@[9, 15]:3 + B@[9, 17]:7 + MB@[9, 20]:1",-22
634,6000061,QU012,6007078,p107s3,"PB@[10, 1, 2]:14","(1, 2)","PB@[10, 1]:52",14,PB,3,"KB@[6, 6]:1 + KB@[6, 7]:10 + KB@[6, 8]:3",-80
635,6000061,QU012,6007081,p108s1,"KB@[10, 2, 0]:51","(2, 0)","PB@[10, 2]:13",51,KB,4,"YB:MB@[9, 2]:30 + KB@[9, 4]:1 + KB@[9, 5]:17 + KB@[9, 7]:3",-35
636,6000061,QU012,6007082,p109s1,"B@[10, 3, 0]:56","(3, 0)","B@[10, 3]:162",56,B,4,"W@[6, 15]:1 + MB@[6, 16]:14 + B:MB@[6, 17]:40 + B@[6, 19]:1",-72
637,6000061,QU012,6007083,p109s2,"W:MB@[10, 3, 1]:41","(3, 1)","B@[10, 3]:162",41,W:MB,3,"B@[6, 25]:1 + B@[6, 26]:35 + B@[6, 27]:5",-63
638,6000061,QU012,6007084,p109s3,"PB@[10, 3, 2]:73","(3, 2)","B@[10, 3]:162",73,PB,5,"B:MB@[6, 17]:40 + B@[6, 19]:1 + B@[6, 20]:21 + B@[6, 21]:8 + B@[6, 22]:3",-69
639,6000061,QU012,6007088,p114s3,"KB@[12, 0, 2]:14","(0, 2)","W-PB@[12, 0]:32",14,KB,3,"KB@[6, 6]:1 + KB@[6, 7]:10 + KB@[6, 8]:3",-87
640,6000061,QU012,6007092,p117s4,"PB@[12, 3, 3]:14","(3, 3)","W@[12, 3]:22",14,PB,3,"KB@[6, 6]:1 + KB@[6, 7]:10 + KB@[6, 8]:3",-90
641,6000061,QU012,6007095,p119s1,"PB@[12, 5, 0]:13","(5, 0)","W@[12, 5]:0",13,PB,3,"MB@[9, 8]:3 + B@[9, 9]:9 + B@[9, 10]:1",-42
642,6000061,QU012,6007102,p129s1,"PB@[12, 15, 0]:18","(15, 0)","W:PB@[12, 15]:10",18,PB,4,"KB@[6, 7]:10 + KB@[6, 8]:3 + KB@[6, 9]:2 + MB@[6, 10]:3",-100
643,6000061,QU012,6007104,p129s3,"W:MB@[12, 15, 2]:22","(15, 2)","W:PB@[12, 15]:10",22,W:MB,4,"MB@[9, 14]:11 + B@[9, 15]:3 + B@[9, 17]:7 + MB@[9, 20]:1",-44
644,6000061,QU012,6007000,p12s1,"B@[3, 1, 0]:56","(1, 0)","MB@[3, 1]:51",56,B,4,"W@[6, 15]:1 + MB@[6, 16]:14 + B:MB@[6, 17]:40 + B@[6, 19]:1",25
